label,AVG_duration,Median_duration,Stay_frequency,Hotspot_longitude,Hotspot_latitude,停留时长比例大于70%,停留时段比例大于70%
7868,23.0,23.0,1.0,117.71207177368424,35.5688000263158,0.0,1.0
7869,22.0,22.0,1.0,118.8241341304348,35.16107388913042,0.0,1.0
7870,15.0,15.0,1.0,117.08018075625002,36.07693356874999,0.0,0.0
7871,320.0,320.0,1.0,118.340585790164,35.15408242295083,1.0,0.0
7872,1310.0,1310.0,1.0,118.86358916101705,35.07802978135595,1.0,0.0
7873,486.3333333333333,471.0,3.0,117.63968039666933,35.88437603806527,1.0,0.0
7874,14.0,14.0,1.0,117.0724063,36.07464907777778,0.0,0.0
7875,19.0,19.0,1.0,117.05141216111112,36.07478311666668,0.0,0.0
7876,13.0,13.0,2.0,119.12551382980769,35.23498660096154,0.0,0.0
7877,160.0,160.0,1.0,117.908314715625,35.73687302499999,1.0,1.0
7878,23.0,23.0,3.0,117.3699115443834,36.10924076322011,0.0,0.0
7879,13.0,13.0,1.0,117.0804124703704,36.078057470370375,0.0,0.0
7880,22.0,22.0,1.0,117.06423756086956,36.07923625652175,0.0,0.0
7881,14.5,14.5,2.0,118.29182573689654,35.378953536781616,0.0,1.0
7882,21.0,21.0,1.0,117.06542395714284,36.07389509523809,0.0,0.0
7883,73.5,68.0,4.0,117.0776497729978,36.07216855635822,1.0,0.0
7884,13.5,13.5,2.0,117.54221344093747,35.923161313750015,0.0,0.0
7885,58.0,58.0,1.0,118.73488666806712,35.22422843529414,1.0,0.0
7886,26.0,26.0,1.0,118.11371402272728,35.75642045909091,0.0,0.0
7887,190.33333333333334,145.0,3.0,118.11256702717344,35.75417993601096,0.0,0.0
7888,285.5,285.5,2.0,118.30939203166666,35.27211528055555,1.0,0.0
7889,420.0,420.0,1.0,118.74261218685062,35.07919137645247,1.0,0.0
7890,11.0,11.0,1.0,118.33719499,35.16108131,0.0,0.0
7891,19.0,19.0,1.0,117.71166710312508,35.926605315625,0.0,0.0
7892,711.75,492.5,4.0,118.36446476466291,35.61829643914138,1.0,0.0
7893,22.0,22.0,1.0,119.28394934,35.17046992,0.0,1.0
7894,46.5,46.5,2.0,117.06948404326721,36.076877623659776,1.0,0.0
7895,3378.5,3378.5,2.0,118.77570455359313,35.07713927288293,1.0,0.0
7896,713.0,713.0,1.0,117.4433523927709,36.05578467650604,1.0,1.0
7897,12.0,12.0,1.0,117.07060008367354,36.07984487959182,0.0,0.0
7898,40.0,40.0,1.0,118.74490334925356,35.21995518208955,0.0,0.0
7899,28.0,28.0,1.0,118.74347965810804,35.2203756297297,0.0,0.0
7900,33.0,33.0,1.0,118.57544800289844,35.24847340579715,0.0,1.0
7901,11.0,11.0,1.0,118.5024519130434,35.24181058260871,0.0,1.0
7902,14.0,14.0,1.0,118.24262881250006,35.4688108125,0.0,0.0
7903,15.0,15.0,1.0,118.24186691739128,35.46951916086956,0.0,0.0
7904,318.0,318.0,1.0,118.00380845925932,35.639689890740755,1.0,0.0
7905,18.0,18.0,1.0,118.19521551538462,35.515233784615376,0.0,0.0
7906,27.0,27.0,1.0,118.19411127499998,35.516949087499995,0.0,0.0
7907,15.0,15.0,1.0,118.19076114500004,35.52068466499999,0.0,0.0
7908,26.0,26.0,1.0,118.1891237074074,35.5224402,0.0,0.0
7909,19.0,19.0,1.0,117.98133535999996,35.65363915,0.0,0.0
7910,10.0,10.0,1.0,117.45703869000002,35.91419881,0.0,1.0
7911,322.0,322.0,2.0,117.06140723681071,36.07893165672975,0.0,0.0
7912,15.25,15.0,4.0,117.52881135167826,35.92376889554398,0.0,0.0
7913,25.0,25.0,1.0,119.6216676869565,35.77425923478261,0.0,1.0
7914,11.0,11.0,1.0,119.61903304615382,35.77352496923075,0.0,0.0
7915,22.0,22.0,1.0,119.6606735594594,35.629021221621606,0.0,1.0
7916,16.0,16.0,1.0,119.6236931266667,35.77217315111112,0.0,0.0
7917,12.0,12.0,1.0,119.61667319666672,35.76876689000003,0.0,0.0
7918,149.0,149.0,1.0,119.96093972200713,36.32797694983832,1.0,0.0
7919,17.0,17.0,1.0,120.11356943333332,36.02363025833334,0.0,0.0
7920,105.0,105.0,1.0,120.09799867653074,36.03400074693872,1.0,0.0
7921,1587.0,1587.0,1.0,119.92698826276592,36.74054372659582,1.0,0.0
7922,47.0,47.0,1.0,120.1255669563636,36.54654040181818,1.0,0.0
7923,16.0,16.0,1.0,120.17821150294124,36.00789578529411,0.0,0.0
7924,83.33333333333333,28.0,3.0,120.1805481310948,36.012975096094806,0.0,0.0
7925,36.0,36.0,1.0,119.54286741739132,35.38569284782607,0.0,0.0
7926,122.0,122.0,1.0,119.95790669999998,36.334665,1.0,0.0
7927,31.0,31.0,1.0,119.9582382999999,36.33792999999999,0.0,1.0
7928,15.0,15.0,1.0,119.7065189166667,36.12051154166667,0.0,1.0
7929,23.0,23.0,1.0,119.98041178750005,36.3298603395833,0.0,0.0
7930,15.0,15.0,1.0,119.97363047272728,35.84057531818183,0.0,1.0
7931,24.0,24.0,1.0,119.99889384285714,36.34924384285714,0.0,1.0
7932,123.33333333333333,91.0,3.0,120.47785516024639,36.44444952020451,1.0,0.0
7933,12.0,12.0,1.0,120.10372309999998,36.100514163999975,0.0,0.0
7934,126.25,105.5,4.0,119.98601995750207,36.03336082318024,0.0,0.0
7935,58.0,58.0,1.0,119.96166214285714,36.31407217142857,1.0,0.0
7936,211.0,211.0,1.0,119.39702314655165,36.10148794310344,1.0,0.0
7937,63.0,63.0,1.0,119.40340074264702,36.10068156911767,1.0,0.0
7938,14.0,14.0,1.0,119.40241638124998,36.100044275,0.0,0.0
7939,148.33333333333334,214.0,3.0,119.53133690152258,35.980991772860385,0.0,0.0
7940,14.0,14.0,1.0,119.563371602,35.67594251599999,0.0,0.0
7941,15.0,15.0,1.0,119.80762815116282,36.14977204186045,0.0,0.0
7942,11.0,11.0,1.0,119.88356407777776,36.18813926666667,0.0,0.0
7943,163.0,163.0,1.0,119.96420139574516,36.31352211914894,1.0,0.0
7944,866.0,866.0,1.0,118.82498540238096,35.2086512214286,1.0,0.0
7945,25.333333333333332,30.0,3.0,118.43010016077262,35.046760048131105,0.0,0.0
7946,10.0,10.0,1.0,118.4281889684211,35.06361934385965,0.0,0.0
7947,11.0,11.0,1.0,119.39087271666666,35.431679916666674,0.0,1.0
7948,55.0,55.0,1.0,119.4184733087998,35.447344898399976,1.0,0.0
7949,27.0,27.0,1.0,121.01349606551727,37.474652024137946,0.0,0.0
7950,13.0,13.0,1.0,119.78782698125,36.53143988125,0.0,0.0
7951,31.0,31.0,1.0,121.01396322000006,37.47451405666667,0.0,0.0
7952,23.0,23.0,1.0,120.2071352693878,36.68145867346939,0.0,0.0
7953,218.0,218.0,1.0,119.3755209086956,35.28093601086955,1.0,0.0
7954,15.5,15.5,2.0,120.14551027499999,36.80917730833333,0.0,0.0
7955,26.0,26.0,1.0,121.0697518472728,37.679935607272746,0.0,0.0
7956,27.0,27.0,1.0,121.0996003536586,37.67594103902437,0.0,0.0
7957,185.0,185.0,2.0,119.78679591346153,36.51942602557693,1.0,0.0
7958,30.5,30.5,2.0,121.06523729531244,37.50459407859374,0.0,0.0
7959,94.0,94.0,2.0,121.06122239278758,37.67181895576669,1.0,0.0
7960,17.0,17.0,1.0,119.6986166028572,36.32492438,0.0,0.0
7961,269.0,269.0,1.0,120.7954839094618,37.25208694248634,1.0,0.0
7962,12.0,12.0,1.0,120.88104189600008,37.442039600000015,0.0,0.0
7963,104.0,104.0,2.0,121.09336181844279,37.682425830114894,1.0,0.0
7964,64.0,64.0,2.0,119.35843886833332,35.42743492166666,1.0,0.0
7965,44.0,44.0,1.0,121.09918436304336,37.67057029021747,1.0,0.0
7966,14.0,14.0,1.0,121.073525967742,37.67170438064515,0.0,0.0
7967,14.0,14.0,1.0,121.02416164848476,37.68241146666665,0.0,0.0
7968,202.5,202.5,2.0,121.07680453940266,37.672965026923066,0.0,0.0
7969,128.5,128.5,2.0,119.7873009948103,36.524850603179885,1.0,0.0
7970,23.0,23.0,1.0,120.64325707346931,37.63404183673472,0.0,0.0
7971,77.0,77.0,1.0,121.07309378025472,37.67300696433115,1.0,0.0
7972,347.5,347.5,2.0,118.9485007011353,36.53958829772948,1.0,0.0
7973,144.0,144.0,1.0,117.05314128387084,36.84453717741938,1.0,0.0
7974,661.0,661.0,1.0,116.48355567272728,37.3354078969697,1.0,1.0
7975,106.0,106.0,1.0,116.51280888666666,37.349005566666655,1.0,0.0
7976,45.0,45.0,1.0,116.51437976571428,37.34883033428571,1.0,1.0
7977,19.333333333333332,18.0,3.0,117.97624443516867,35.665418582063495,0.0,0.0
7978,202.0,202.0,1.0,116.97914442352942,36.25726158823529,1.0,0.0
7979,64.0,64.0,1.0,116.51410184736844,37.349348868421046,1.0,1.0
7980,51.0,51.0,1.0,116.51520715102043,37.34940841020408,1.0,1.0
7981,12.0,12.0,1.0,116.74926934,36.591488000000005,0.0,1.0
7982,11.0,11.0,1.0,116.42276424545456,37.46761896363636,0.0,0.0
7983,43.0,43.0,1.0,116.5124336933333,37.34816299999999,1.0,1.0
7984,123.0,123.0,1.0,116.51375839565208,37.348881439130444,1.0,0.0
7985,33.5,33.5,2.0,116.85357498300004,36.49116073233331,0.0,0.0
7986,913.0,913.0,1.0,116.4283747047619,37.15339921904761,1.0,0.0
7987,223.0,138.5,4.0,116.23003912157269,37.47681070240844,1.0,0.0
7988,37.5,37.5,2.0,119.38722626893949,35.16245552829543,0.0,0.0
7989,288.6666666666667,282.0,3.0,118.80228387807306,35.21472359723236,1.0,0.0
7990,16.0,16.0,1.0,118.31208590882356,35.30298894705882,0.0,0.0
7991,11.0,11.0,1.0,118.3115764166667,35.308311275,0.0,0.0
7992,23.0,23.0,1.0,117.2105782647059,36.9064667,0.0,1.0
7993,23.0,23.0,1.0,116.2621487214286,37.46695964285714,0.0,0.0
7994,16.0,16.0,1.0,117.30558193076924,35.860100900000006,0.0,0.0
7995,27.0,27.0,1.0,116.55966749999992,37.04192946666667,0.0,0.0
7996,28.5,28.5,2.0,116.56019523731052,37.0408125686553,0.0,0.0
7997,57.0,57.0,1.0,116.31237475,37.3829124111111,1.0,0.0
7998,2592.0,2592.0,1.0,120.5938650000022,36.93353499999969,1.0,0.0
7999,11.0,11.0,1.0,118.4737143615385,34.99879187307691,0.0,0.0
8000,160.0,63.0,3.0,119.31670969713805,35.16489813215488,0.0,0.0
8001,164.0,164.0,1.0,119.95187016413792,36.27836596551728,1.0,0.0
8002,12.0,12.0,1.0,119.9386066764706,36.27445865294118,0.0,1.0
8003,545.0,545.0,1.0,118.93952828400003,34.572683223999995,1.0,0.0
8004,248.0,248.0,1.0,118.94101009090907,34.721345449999994,1.0,0.0
8005,58.0,58.0,1.0,120.20355377999992,36.02194577047624,1.0,0.0
8006,14.0,14.0,1.0,119.53896835000006,35.788037315384614,0.0,0.0
8007,96.0,96.0,1.0,119.93220070640356,36.28663653497527,1.0,1.0
8008,15.0,15.0,1.0,120.02090777419365,36.14854863548388,0.0,0.0
8009,12.0,12.0,1.0,119.9344017611111,36.28674224444443,0.0,0.0
8010,13.0,13.0,1.0,119.98090279375,36.45631229374999,0.0,0.0
8011,130.0,130.0,1.0,120.04270710178572,36.09527613392856,1.0,0.0
8012,306.6666666666667,185.0,3.0,119.95424415102853,36.278642082372166,1.0,0.0
8013,24.0,24.0,1.0,119.96792670000006,36.319205,0.0,0.0
8014,632.0,632.0,1.0,119.9513426688528,36.279498393442495,1.0,0.0
8015,45.0,45.0,1.0,119.45057598139542,34.61330258604654,1.0,0.0
8016,54.0,54.0,1.0,119.44936622958416,34.61389747775059,1.0,0.0
8017,33.5,33.5,2.0,117.89781767879279,35.42367467291669,0.0,1.0
8018,14.0,14.0,2.0,117.50144929962164,35.479303547189204,0.0,0.0
8019,32.0,32.0,2.0,117.4875590487888,35.48055492008284,0.0,0.0
8020,36.5,36.5,2.0,116.99375428083336,35.62619248950002,0.0,1.0
8021,45.0,45.0,2.0,117.73565569999994,35.470483447863224,0.0,1.0
8022,259.25,283.0,4.0,118.45448400726374,35.1547559100272,1.0,0.0
8023,69.0,69.0,1.0,117.59539184333332,35.55182307333335,1.0,0.0
8024,17.0,17.0,1.0,116.10743655000005,35.73095044166667,0.0,0.0
8025,56.5,56.5,2.0,116.44782546205424,35.74078977969681,1.0,0.0
8026,13.0,13.0,1.0,118.79077077500006,35.22005229285712,0.0,0.0
8027,164.5,164.5,2.0,118.93777735812981,35.16161123154946,1.0,0.0
8028,38.5,38.5,2.0,118.80095477846154,35.158958830256424,0.0,0.0
8029,60.0,60.0,1.0,118.78645882786874,35.15399667049183,1.0,0.0
8030,18.5,18.5,2.0,118.4283405317073,35.061718509662285,0.0,1.0
8031,67.0,47.5,6.0,118.6393146433327,35.12476929544503,0.0,0.0
8032,14.0,14.0,1.0,118.7544739222222,35.138631049999994,0.0,0.0
8033,14.0,14.0,1.0,119.24871532727272,35.16538923636363,0.0,0.0
8034,11.0,11.0,2.0,118.44119697319348,35.07036416789042,0.0,0.0
8035,186.2,69.0,5.0,118.42764978882951,35.066140075134186,1.0,0.0
8036,229.0,154.5,4.0,118.48009292976772,35.07075937173768,1.0,0.0
8037,30.0,30.0,1.0,118.4811266166667,35.07732347916667,0.0,0.0
8038,13.0,13.0,1.0,118.6654066972973,35.04464475135135,0.0,0.0
8039,15.0,15.0,2.0,119.287700788231,35.08791814546783,0.0,0.0
8040,481.0,481.0,1.0,119.28061640939364,35.08144729519855,1.0,0.0
8041,79.5,79.5,2.0,119.28860210174102,35.086064748005256,1.0,1.0
8042,20.0,16.5,4.0,119.28737529394007,35.088408768844076,0.0,0.0
8043,29.0,29.0,1.0,119.2855038,35.088882118181814,0.0,0.0
8044,14.0,14.0,2.0,119.3895776854167,37.03174894166668,0.0,0.0
8045,13.0,13.0,1.0,119.22580985937503,35.61033069375001,0.0,1.0
8046,26.0,26.0,1.0,119.21794751363636,36.64420818636364,0.0,0.0
8047,368.0,368.0,1.0,119.21580329696968,36.64422459696972,1.0,0.0
8048,21.5,21.5,2.0,119.36932549707603,36.47476155540936,0.0,1.0
8049,27.0,27.0,1.0,119.52160657894736,36.45137219473683,0.0,0.0
8050,32.5,32.5,2.0,119.39030798959185,37.031608196462585,0.0,0.0
8051,24.0,24.0,1.0,119.35363109285716,36.54348620714286,0.0,0.0
8052,47.0,47.0,1.0,119.19309130714284,36.35863997857142,1.0,0.0
8053,108.0,108.0,1.0,119.23311736666663,35.42395488666667,1.0,0.0
8054,14.0,14.0,1.0,119.24441416774192,35.65522091612904,0.0,0.0
8055,20.0,20.0,1.0,119.19290580666666,36.34224180666668,0.0,1.0
8056,23.0,23.0,1.0,119.38826794423068,36.998897146153816,0.0,0.0
8057,691.0,691.0,1.0,119.38341953265318,36.04089966122452,1.0,0.0
8058,76.0,76.0,1.0,119.39342922096756,36.05866474516121,1.0,0.0
8059,610.5,642.0,4.0,119.45310955180742,36.117402706602974,1.0,0.0
8060,1016.0,1016.0,1.0,119.36122673189216,36.02412965405394,1.0,0.0
8061,17.0,17.0,1.0,119.35663817692308,36.52091586923076,0.0,1.0
8062,710.6666666666666,408.0,3.0,119.36144940554652,36.02467850288095,1.0,0.0
8063,11.0,11.0,1.0,119.55498315833329,37.05073676666667,0.0,0.0
8064,36.0,36.0,1.0,119.36023574666667,35.400538,0.0,0.0
8065,34.0,34.0,1.0,119.1628759057143,36.58843390571426,0.0,1.0
8066,12.0,12.0,1.0,119.46315271851854,36.86634614074076,0.0,0.0
8067,86.5,86.5,2.0,119.35349008726641,36.548693619861766,0.0,0.0
8068,18.0,18.0,1.0,119.38837503243252,37.00062602432434,0.0,1.0
8069,31.0,31.0,1.0,119.4078413593749,37.06006435,0.0,0.0
8070,46.0,46.0,1.0,119.22773600333336,36.04283770777782,1.0,0.0
8071,16.0,16.0,1.0,119.21968285652176,36.04081147826086,0.0,0.0
8072,27.0,27.0,5.0,119.22056366973993,35.91744341222786,0.0,0.0
8073,202.0,202.0,2.0,119.27382075467928,36.513382154872964,0.0,0.0
8074,24.0,24.0,1.0,119.3880880392156,36.98186233333334,0.0,1.0
8075,15.0,15.0,1.0,119.17028992285717,36.48777621714285,0.0,1.0
8076,43.0,43.0,2.0,119.12424389523359,36.607646314646466,0.0,0.0
8077,25.0,25.0,1.0,119.12427568571428,36.60842182448979,0.0,0.0
8078,12.0,12.0,1.0,117.9460629074074,35.68455063333332,0.0,0.0
8079,15.0,15.0,1.0,117.70778957666673,35.8510153,0.0,1.0
8080,19.0,19.0,1.0,117.88876495789474,35.76250811578948,0.0,1.0
8081,36.5,30.0,4.0,118.57249261636635,35.78858861494392,0.0,0.0
8082,386.5,386.5,2.0,118.83096070158385,35.21870668002487,1.0,0.0
8083,48.0,43.0,3.0,118.81615698372224,35.19322195036111,0.0,0.0
8084,29.0,29.0,1.0,118.00582352741944,35.638134251612925,0.0,0.0
8085,131.0,131.0,1.0,118.55723805999996,35.24313001000003,1.0,0.0
8086,11.0,11.0,1.0,117.91246715882356,35.69795285882353,0.0,0.0
8087,11.0,11.0,1.0,117.0800366096154,35.95857763461539,0.0,0.0
8088,12.0,12.0,1.0,117.279172928,36.15095020399999,0.0,0.0
8089,57.0,57.0,1.0,118.80369633448277,35.21435339655171,1.0,0.0
8090,14.0,14.0,1.0,119.09160490909088,35.176499254545455,0.0,0.0
8091,74.0,74.0,1.0,119.11482228947366,35.192174389473685,1.0,0.0
8092,137.0,137.0,1.0,118.31975231538456,35.25688385,1.0,0.0
8093,35.333333333333336,32.0,3.0,118.28105881494953,35.39828724818181,0.0,0.0
8094,73.0,73.0,1.0,117.17263185866668,36.16621823333334,1.0,0.0
8095,419.0,419.0,1.0,119.32258946774192,35.14277725806451,1.0,0.0
8096,21.5,22.5,4.0,118.44271121468333,34.959194218811454,0.0,0.0
8097,292.5,292.5,2.0,119.23568941126078,35.66193920109285,1.0,0.0
8098,395.0,395.0,1.0,119.34294638553372,36.01590303119531,1.0,0.0
8099,11.5,11.5,2.0,119.22199172836258,35.901472747660804,0.0,1.0
8100,91.0,91.0,1.0,119.2193499588887,35.73629161611114,1.0,0.0
8101,27.0,27.0,2.0,119.264429948136,35.2259180127924,0.0,0.0
8102,12.0,12.0,1.0,119.2295852846154,35.78428611923077,0.0,1.0
8103,14.0,14.0,1.0,119.33783582105266,36.01740905263159,0.0,1.0
8104,30.0,30.0,1.0,119.3413817181818,36.01690860681818,0.0,1.0
8105,104.0,104.0,1.0,119.21132143254748,36.14241449056584,1.0,0.0
8106,49.0,49.0,1.0,119.19903588157888,36.264953121052656,1.0,0.0
8107,168.0,168.0,1.0,119.233935454054,35.445021875675664,1.0,1.0
8108,111.0,111.0,1.0,119.23359715286334,35.429465601321674,1.0,0.0
8109,969.0,969.0,1.0,119.1497696589744,36.43639829230767,1.0,0.0
8110,61.5,61.5,2.0,119.34167697461538,36.72579692759615,0.0,0.0
8111,15.0,15.0,1.0,119.1266703425532,36.6101704255319,0.0,0.0
8112,65.0,65.0,1.0,119.21337896111116,36.01179298888889,1.0,0.0
8113,139.5,139.5,2.0,119.07679978257579,36.630239536111134,0.0,0.0
8114,13.0,13.0,1.0,119.19091198620691,36.31115867931034,0.0,1.0
8115,12.0,12.0,1.0,119.12680371388883,36.58987565277777,0.0,0.0
8116,19.25,19.5,4.0,119.05720482359308,36.58295933952471,0.0,0.0
8117,22.0,22.0,5.0,119.03526949934488,36.58271247517583,0.0,1.0
8118,77.0,77.0,1.0,119.19791493913046,35.72511094347828,1.0,0.0
8119,26.0,27.0,7.0,119.14369667368696,36.53979929720888,0.0,1.0
8120,296.5,296.5,2.0,119.2135200912193,36.040135166496086,1.0,0.0
8121,25.0,25.0,1.0,119.174832038889,36.3889487333333,0.0,0.0
8122,12.0,12.0,1.0,119.21278007857136,36.017286909523804,0.0,0.0
8123,28.333333333333332,35.0,3.0,119.21198508887382,36.02521713996986,0.0,0.0
8124,580.5,580.5,2.0,119.12686006620581,36.48122272677929,1.0,0.0
8125,19.0,19.0,1.0,119.14507807142854,36.537025742857146,0.0,0.0
8126,60.6,69.0,5.0,119.01000954984234,36.71376766176992,1.0,0.0
8127,199.0,199.0,1.0,119.01062390555538,36.71470231444448,1.0,0.0
8128,10.0,10.0,1.0,119.19605297857144,36.276787764285714,0.0,0.0
8129,17.0,17.0,1.0,118.74887457741936,36.67062893225805,0.0,0.0
8130,34.0,34.0,1.0,115.76404117647056,37.75653264705883,0.0,0.0
8131,43.0,43.0,1.0,116.27023704814818,37.33356447777777,1.0,0.0
8132,127.0,127.0,2.0,116.92799744444443,36.684506174630954,0.0,0.0
8133,33.0,33.0,1.0,116.01293181249996,37.59539558888888,0.0,1.0
8134,28.0,28.0,1.0,116.56314111355933,37.19510738305084,0.0,0.0
8135,170.0,170.0,1.0,117.14196953073936,36.696222156809256,1.0,1.0
8136,28.5,28.5,2.0,117.45902672909806,36.623563968900775,0.0,0.0
8137,341.3333333333333,507.0,3.0,117.20664960619634,36.90848602951545,0.0,0.0
8138,492.0,492.0,1.0,117.20251242125973,36.91650722283467,1.0,0.0
8139,27.0,27.0,1.0,117.42042280454542,36.90519023181818,0.0,1.0
8140,21.0,21.0,1.0,117.46124605185184,36.894300896296265,0.0,1.0
8141,27.0,27.0,1.0,117.4611230238095,36.89942153333335,0.0,1.0
8142,113.33333333333333,123.0,3.0,117.4621140230467,36.900136612643685,1.0,1.0
8143,307.0,307.0,1.0,117.45426012161596,36.90149733778835,1.0,0.0
8144,19.5,19.5,2.0,117.60877764471155,36.31082662676283,0.0,0.0
8145,34.0,34.0,2.0,117.42114967741936,36.90523503225809,0.0,1.0
8146,24.0,24.0,2.0,117.46109482631584,36.89500441052632,0.0,1.0
8147,94.0,94.0,1.0,117.4534024333334,36.90140620555553,1.0,0.0
8148,118.0,118.0,1.0,115.7784624028693,37.76253592254078,1.0,0.0
8149,16.0,16.0,1.0,117.13611609615386,36.70222942692308,0.0,1.0
8150,26.0,26.0,1.0,117.13613550377356,36.70380965471695,0.0,0.0
8151,464.0,464.0,1.0,116.67145127491732,36.84311769246464,1.0,0.0
8152,34.0,34.0,1.0,117.45953843611107,36.62347820972221,0.0,1.0
8153,19.0,19.0,1.0,117.62860944146335,36.208302775609766,0.0,0.0
8154,378.0,378.0,1.0,117.204026025,36.91379597094596,1.0,0.0
8155,62.0,62.0,1.0,119.46122114639977,35.45261213360006,1.0,0.0
8156,24.0,24.0,1.0,119.4421928,35.41750223333333,0.0,0.0
8157,23.0,23.0,1.0,119.44224333404264,35.41806517446807,0.0,0.0
8158,32.0,32.0,1.0,119.37792344090909,35.29518858636366,0.0,0.0
8159,18.0,18.0,1.0,119.34975785714288,35.18872667142857,0.0,0.0
8160,19.0,19.0,1.0,119.41582843611113,35.281792886111134,0.0,0.0
8161,20.0,20.0,1.0,119.4478448,35.35035778666667,0.0,1.0
8162,11.0,11.0,1.0,119.47389876956522,35.4698808,0.0,0.0
8163,128.0,128.0,2.0,119.41717342709143,35.43298119686202,0.0,0.0
8164,26.5,26.5,2.0,119.44630986780507,35.350957697835035,0.0,0.0
8165,25.0,25.0,1.0,119.4474691527272,35.37925118181817,0.0,1.0
8166,62.5,62.5,2.0,119.41102711964763,35.35763947725629,0.0,0.0
8167,24.0,24.0,1.0,119.44490510857148,35.41068429142859,0.0,1.0
8168,105.0,105.0,1.0,119.46880059999958,35.3857596403757,1.0,0.0
8169,588.0,588.0,1.0,119.44308307948722,35.46549132820512,1.0,0.0
8170,1488.5,1488.5,2.0,119.44308995153514,35.4644934479532,1.0,0.0
8171,140.0,140.0,1.0,119.45677118888948,35.348830400653654,1.0,0.0
8172,11.0,11.0,1.0,119.46898278260872,35.472188578260855,0.0,1.0
8173,11.0,11.0,1.0,119.24051416666669,35.63653946666667,0.0,0.0
8174,12.0,12.0,1.0,118.98618908800005,36.71670982000003,0.0,0.0
8175,257.0,257.0,1.0,118.18958017065523,35.17035685752926,1.0,0.0
8176,12.5,12.5,2.0,118.1849602231855,35.07753544159947,0.0,0.0
8177,538.0,538.0,2.0,116.95996130124524,35.37855929458244,1.0,0.0
8178,26.0,26.0,1.0,116.67460584999998,35.408951411111104,0.0,1.0
8179,13.0,13.0,1.0,118.25683294693876,35.15158635102041,0.0,0.0
8180,11.0,11.0,1.0,117.87066280370372,35.09660138888888,0.0,1.0
8181,13.0,13.0,1.0,118.54301009285724,35.11972898928572,0.0,0.0
8182,26.0,26.0,1.0,116.82831386666668,35.337209655555554,0.0,1.0
8183,149.0,149.0,1.0,116.78092219999968,35.40535888333341,1.0,1.0
8184,110.0,110.0,1.0,118.56432745736882,35.24226316421056,1.0,0.0
8185,188.33333333333334,231.0,3.0,118.55425482554158,35.24310009526835,0.0,0.0
8186,12.0,12.0,1.0,118.38910008076924,35.154496696153835,0.0,1.0
8187,53.0,53.0,1.0,117.35531269333332,35.35410014,1.0,0.0
8188,1084.0,965.0,3.0,116.876946689174,35.35349808810785,1.0,0.0
8189,55.0,55.0,1.0,116.80814781946884,35.52618101769902,1.0,0.0
8190,216.0,46.0,3.0,116.80872101570446,35.527564621947946,0.0,0.0
8191,84.0,76.0,3.0,116.80599593772884,35.530261355061945,0.0,0.0
8192,700.5,700.5,2.0,116.80716908421567,35.52097267558825,1.0,0.0
8193,45.0,45.0,1.0,117.01911546666676,35.42168989354844,1.0,0.0
8194,13.0,13.0,1.0,117.94755254999994,35.395797292857154,0.0,0.0
8195,153.5,153.5,2.0,117.86755288000002,35.43475923779853,0.0,0.0
8196,53.25,47.5,4.0,117.46699419042079,35.30739609464139,1.0,0.0
8197,199.0,199.0,1.0,116.67521556675052,35.40915093724986,1.0,0.0
8198,30.0,30.0,1.0,118.18323576111108,35.28240845555557,0.0,0.0
8199,21.0,21.0,1.0,116.85073344642856,35.50928822142858,0.0,1.0
8200,21.0,21.0,1.0,116.84796090000002,35.509536953846144,0.0,0.0
8201,39.0,39.0,1.0,118.4604475207317,35.15465833414636,0.0,1.0
8202,141.66666666666666,28.0,3.0,117.99827060849975,35.07616040537777,0.0,0.0
8203,26.0,26.0,1.0,117.08170767358502,35.40895383773589,0.0,0.0
8204,193.0,193.0,2.0,118.63815319187091,35.12478638369493,1.0,0.0
8205,13.0,13.0,1.0,118.67802794166664,35.08981686250001,0.0,1.0
8206,18.0,18.0,1.0,119.1981894837209,35.209022627907004,0.0,1.0
8207,33.0,33.0,1.0,119.197844984058,35.207449863768126,0.0,1.0
8208,380.0,380.0,2.0,121.28723343531382,37.476133228670804,1.0,0.0
8209,618.0,618.0,1.0,119.37725606599992,35.280765296000006,1.0,1.0
8210,905.5,905.5,2.0,118.79036670000204,35.20788000000082,1.0,0.0
8211,566.0,566.0,1.0,119.9567178584159,36.34960642475247,1.0,0.0
8212,73.0,51.0,3.0,119.94924370514634,36.35468481563154,0.0,0.0
8213,62.0,62.0,1.0,119.94934381000002,36.35379456999999,1.0,1.0
8214,12.0,12.0,1.0,119.21980018124997,35.84941591250001,0.0,0.0
8215,371.5,371.5,2.0,119.13047825838854,36.4811622136078,1.0,0.0
8216,96.0,96.0,1.0,119.1365541737116,36.56014497268023,1.0,1.0
8217,14.0,14.0,1.0,118.68252528181816,36.55299779999999,0.0,0.0
8218,15.0,15.0,1.0,118.93720147647058,36.6996596352941,0.0,0.0
8219,460.75,454.5,4.0,119.19210802517104,36.49472220029216,0.0,0.0
8220,536.5,536.5,2.0,119.19155553932312,36.494628030426746,1.0,0.0
8221,39.666666666666664,36.0,3.0,118.9958486406975,36.71410588439383,0.0,1.0
8222,23.0,23.0,1.0,119.16673743636366,36.41146493181817,0.0,1.0
8223,25.0,25.0,1.0,118.921025336,36.69629293599999,0.0,0.0
8224,17.0,17.0,2.0,118.97579183272731,36.71140675272727,0.0,0.0
