label,AVG_duration,Median_duration,Stay_frequency,Hotspot_longitude,Hotspot_latitude,停留时长比例大于70%,停留时段比例大于70%
5401,37.0,37.0,1.0,119.023371736,35.45965021199999,0.0,0.0
5402,96.0,115.0,3.0,118.43810935029836,35.83906357647236,1.0,0.0
5403,131.0,131.0,1.0,118.51567200452764,35.81405600188679,1.0,0.0
5404,29.5,29.5,2.0,118.49216228501044,35.556703027463065,0.0,0.0
5406,22.0,22.0,1.0,118.65068277777785,35.585797699999965,0.0,1.0
5407,25.0,25.0,1.0,118.22492262459016,35.80388822459017,0.0,0.0
5408,15.0,15.0,1.0,118.20693563818168,35.79826121272725,0.0,0.0
5409,132.0,132.0,1.0,118.99446551167352,35.51144664435812,1.0,0.0
5410,16.0,16.0,1.0,118.79163807368424,35.570795889473686,0.0,0.0
5411,882.0,882.0,2.0,118.79142839083815,35.56990395603758,1.0,0.0
5412,46.0,46.0,1.0,117.5706958970587,35.6479322333333,1.0,0.0
5413,148.66666666666666,22.0,3.0,118.7410894343811,35.65677199526069,0.0,0.0
5414,397.6666666666667,388.0,3.0,118.81229254033929,35.56757862796582,1.0,0.0
5415,47.0,47.0,1.0,118.79115873939394,35.6258886,1.0,1.0
5416,2027.75,853.0,4.0,118.83310340325798,35.48002630944488,1.0,0.0
5417,101.0,101.0,1.0,118.69002166818186,35.41434358636362,1.0,0.0
5418,34.0,37.0,4.0,118.71978762535066,35.681572545941556,0.0,0.0
5419,21.0,21.0,3.0,118.74221742261905,35.65419126230158,0.0,0.0
5420,414.0,414.0,1.0,118.73650780869556,35.66002273043474,1.0,0.0
5421,51.0,51.0,1.0,118.99162994230764,35.5114427,1.0,1.0
5422,17.0,17.0,1.0,117.691005725,35.64638916666666,0.0,1.0
5423,34.5,34.5,2.0,117.70407488310026,35.46083356498502,0.0,0.0
5424,25.0,25.0,2.0,118.74775276565651,35.65020587070707,0.0,0.0
5425,131.0,131.0,2.0,118.79832166000008,35.59193900190476,0.0,0.0
5426,198.5,198.5,2.0,118.51455579279066,35.81497874046512,1.0,0.0
5427,11.0,11.0,1.0,118.235352525,35.807582087499995,0.0,0.0
5429,722.3333333333334,459.0,3.0,118.83342100982632,35.55629615450792,1.0,0.0
